region,incgroup,offshore,country,cntrycode,bankname 2013,bankname 2009,spec,index_consol,cons_code,index_unconsol,unconsol_code,ISIN,Ticker,Swift,yoe,yoi,note_2009,note_2013,added2014,active2013,own1995,own1996,own1997,own1998,own1999,own2000,own2001,own2002,own2003,own2004,own2005,own2006,own2007,own2008,own2009,own2010,own2011,own2012,own2013,ownsou1995,ownsou1996,ownsou1997,ownsou1998,ownsou1999,ownsou2000,ownsou2001,ownsou2002,ownsou2003,ownsou2004,ownsou2005,ownsou2006,ownsou2007,ownsou2008,ownsou2009,ownsou2010,ownsou2011,ownsou2012,ownsou2013
LAC,EM,0,ARGENTINA,ARG,American Express Bank Ltd SA,American Express Bank Ltd SA,Commercial Banks,38015,U1,38015,U1,,Unlisted,AEIB AR B1,1979,,Established in 1979.,,0,Active,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES
LAC,EM,0,ARGENTINA,ARG,BACS Banco de Credito y Securitizacion SA,BACS Banco de Credito y Securitizacion SA,Commercial Banks,49772,U1,49772,U1,,Unlisted,,2000,,,,0,Active,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco 1784 SA,Banco 1784 SA,Commercial Banks,37930,U1,37930,U1,,Unlisted,,1994,1998,"Established on March 31, 1994. In January 1998, changed its name from Deutsche Bank Argentina to Banco 1784 SA. Ceased operations, effective August, 1998.",,0,Dissolved,1,1,1,,,,,,,,,,,,,,,,,GERMANY,GERMANY,GERMANY,,,,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco B.I. Creditanstalt S.A.,Banco B.I. Creditanstalt S.A.,Commercial Banks,31888,U1,31888,U1,,Unlisted,BIIN AR BA,1971,,Established in 1971.,,0,Active,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,DOM,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco Banex SA,Banco Banex SA,Commercial Banks,34047,U1,34047,U1,,Unlisted,,1969,2007,"Established in 1969. On December 31, 1998 Exprinter Banco SA absorbed Banco San Luis and changed its name to Banco San Luis SA Banco Comercial Minoritas. In February 2003, changed its name to Banco Banex SA. In July 2007, was absorbed by Banco Supervielle SA.",,0,Dissolved,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco BICA SA,Banco BICA SA,Cooperative Bank,31146,U1,31146,U1,,Unlisted,,1978,1997,"Established in 1978. On September 1, 1997 absorbed by Banco Suquia SA.",,0,Dissolved,0,0,,,,,,,,,,,,,,,,,,DOM,DOM,,,,,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco Bisel,Banco Bisel,Commercial Banks,43353,U1,43353,U1,,Unlisted,,1995,2002,"Established on May 1995. In September 1999, Banco Bisel absorbed Banco Comercial Israelita SA. On May 17, 2002, the Central Bank of Argentina suspended the banking licence of Banco Bisel and transferred its banking business to Banco Nacion.",,0,Dissolved,0,0,0,0,1,1,1,,,,,,,,,,,,,DOM,DOM,DOM,DOM,FRANCE,FRANCE,FRANCE,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco Bradesco Argentina SA,Banco Bradesco Argentina SA,Commercial Banks,48655,U1,48655,U1,,Unlisted,BBDE AR BA,1999,,,,0,Active,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL
LAC,EM,0,ARGENTINA,ARG,Banco Caja Ahorro S.A.,Banco Caja Ahorro S.A.,Savings Bank,43739,U1,43739,U1,,Unlisted,,1993,1999,"On August 1, 1999 was absorbed by Banco Caja de Ahorro SA.",,0,Dissolved,0,0,0,0,,,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,,,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco Caja de Ahorro SA,Banco Caja de Ahorro SA,Commercial Banks,34066,U1,34066,U1,,Unlisted,,1923,2000,"Established in May 1923. On August 1, 1999, Banco Mercantil Argentino SA absorbed Banco Caja Ahorro S.A. and changed its name to Banco Caja de Ahorro SA. On October 1, 2000, was absorbed by Banco Patagonia SA.",,0,Dissolved,0,0,0,0,0,,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco Cetelem Argentina SA,Banco Cetelem Argentina SA,Commercial Banks,47401,U1,47401,U1,,Unlisted,,1998,,,,0,Active,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE
LAC,EM,0,ARGENTINA,ARG,Banco CMF SA,Banco CMF SA,Commercial Banks,43246,C2,49774,U2,,Unlisted,CMFB AR BA,1978,,"Established in 1978 as Corporacion Metropolitana de Finanzas SA Banco Metarg. On March 24, 1999 its name changed to Banco CMF SA.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco Cofidis SA,Banco Cofidis SA,Commercial Banks,48656,U1,48656,U1,,Unlisted,,1999,2010,,,0,Dissolved,,,,,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,,,,
LAC,EM,0,ARGENTINA,ARG,Banco Columbia SA,Banco Columbia SA,Commercial Banks,49803,U1,49803,U1,,Unlisted,,1984,,"In November 2002, Columbia Compania Financiera SA became Banco Columbia SA.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco Comafi SA,Banco Comafi SA,Commercial Banks,38018,C2,19715,U2,,Unlisted,QUIL AR BA,1992,,,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco Comercial de Tres Arroyos SA,Banco Comercial de Tres Arroyos SA,Commercial Banks,37958,U1,37958,U1,,Unlisted,,1906,1998,"In March 1998, Banco Comercial de Tres Arroyos SA was absorbed by Lloyds Bank (BLSA) Ltd.",,0,Dissolved,0,0,0,,,,,,,,,,,,,,,,,DOM,DOM,DOM,,,,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco Comercial Israelita SA,Banco Comercial Israelita SA,Commercial Banks,32392,U1,32392,U1,,Unlisted,,1921,1999,"Established on April 1, 1921. In September 1999, Banco Comercial Israelita SA was absorbed by Banco Bisel.",,0,Dissolved,0,0,0,0,,,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,,,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco Cooperativo de Caseros Ltd.,Banco Cooperativo de Caseros Ltd.,Cooperative Bank,30987,U1,30987,U1,,Unlisted,,1932,1996,"Established in 1932. In May 1995, Banco Cooperativo de Caseros Ltd absorbed Banco del Noroeste Coop Ltd. In November 1996, was absorbed by Banco de Credito Argentino.",,0,Dissolved,0,,,,,,,,,,,,,,,,,,,DOM,,,,,,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco Coopesur Cooperativo Limitado,Banco Coopesur Cooperativo Limitado,Cooperative Bank,44821,U1,44821,U1,,Unlisted,,1979,1997,"In 1997, Banco Coopesur Cooperativo Limitado was absorbed by Banco Credicoop Cooperativo Ltdo..",,0,Dissolved,0,0,,,,,,,,,,,,,,,,,,DOM,DOM,,,,,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco Credicoop Cooperativo Ltdo.,Banco Credicoop Cooperativo Ltdo.,Cooperative Bank,30478,C2,18534,U2,,Unlisted,BCOO AR BA,1979,,"Established on March 19, 1979. In 1997, Banco Credicoop Cooperativo Ltdo absorbed Banco Coopesur Cooperativo Limitado.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco Credito de Cuyo SA,Banco Credito de Cuyo SA,Commercial Banks,41583,U1,41583,U1,,Unlisted,,1965,1998,,,0,Dissolved,0,0,1,,,,,,,,,,,,,,,,,DOM,DOM,CHILE,,,,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco de Balcarce Cooperativo Ltdo,Banco de Balcarce Cooperativo Ltdo,Cooperative Bank,37973,U1,37973,U1,,Unlisted,,1978,2001,"In November 2001, its banking licence was revoked.",,0,Dissolved,0,0,0,0,0,0,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco de Catamarca,Banco de Catamarca,Commercial Banks,37954,U1,37954,U1,,Unlisted,,1934,2001,"Established in 1934. In March 2001, its banking licence was revoked.",,0,Dissolved,0,0,0,0,0,0,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco de Corrientes SA,Banco de Corrientes SA,Commercial Banks,37010,U1,37010,U1,,Unlisted,,1950,,Established in 1950.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco de Credito Argentino,Banco de Credito Argentino,Commercial Banks,31966,U1,31966,U1,,Unlisted,,1887,1998,"Established in 1887. In November 1996, Banco de Credito Argentino absorbed Banco Cooperativo de Caseros Ltd.. On March 5, 1998, was absorbed by BBVA Banco Frances SA.",,0,Dissolved,0,0,0,,,,,,,,,,,,,,,,,DOM,DOM,DOM,,,,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco de Entre Rios SA - BERSA,Banco de Entre Rios SA - BERSA,Commercial Banks,35796,U1,35796,U1,,Unlisted,,1935,2002,"Established in 1935 as Banco de Entre Ríos S.E.M. On January 2, 1995 its name changed to Banco de Entre Ríos SA BERSA following the merger with Banco Institutional Cooperativo Limitado and Banco Cooperativo del Este Argentino Limitado. On September 16, 2002 ceased its activities.",,0,Dissolved,0,0,0,0,0,0,0,,,,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,"Banco de Formosa, SA","Banco de Formosa, SA",Commercial Banks,37955,U1,37955,U1,,Unlisted,BFSA AR BF,1995,,Established in 1995.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco de Galicia y Buenos Aires SA,Banco de Galicia y Buenos Aires SA,Commercial Banks,42250,C2,32836,U2,ARP096691133,GALI,GABA AR BA,1905,,Established in 1905.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco de Jujuy,Banco de Jujuy,Commercial Banks,31534,U1,31534,U1,,Unlisted,,1933,2000,"Established in 1933. In August 2000, Banco de Jujuy was absorbed by Banco Macro SA (Old).",,0,Dissolved,0,0,0,0,0,,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco de la Ciudad de Buenos-Aires,Banco de la Ciudad de Buenos-Aires,Commercial Banks,34172,U1,34172,U1,,Unlisted,BACI AR BA,1878,,"Established on May 23, 1878 as Monte de Piedad. In 1888, its name changed to Banco de Prestamos y Cajas de Ahorros de la Capital and, in April 1909, to Banco Municipal de Prestamos. In 1972, was renamed Banco de la Ciudad de Buenos-Aires.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco de la Edificadora de Olavarria SA,Banco de la Edificadora de Olavarria SA,Commercial Banks,37961,U1,37961,U1,,Unlisted,,1910,2002,"Established in 1910. In October 2002, its banking licence was revoked.",,0,Dissolved,0,0,0,0,0,0,0,,,,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco de la Nacion Argentina,Banco de la Nacion Argentina,Commercial Banks,31456,C2,48302,U2,,Unlisted,NACN AR BA,1891,,Established in 1891.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco de la Pampa,Banco de la Pampa,Commercial Banks,34957,U1,34957,U1,,Unlisted,PAMP AR BA,1957,,"Established on February 8, 1957.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco de la Provincia de Buenos Aires,Banco de la Provincia de Buenos Aires,Commercial Banks,32697,C2,49839,U2,,Unlisted,PRBA AR BA,1822,,Established in 1822.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco de la Provincia de Cordoba,Banco de la Provincia de Cordoba,Commercial Banks,34571,U1,34571,U1,,Unlisted,CORD AR BA COR,1873,,"Established on May 25, 1873. In April 1998, absorbed Banco Social de Cordoba.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco de la Republica Oriental del Uruguay,Banco de la Republica Oriental del Uruguay,Commercial Banks,38004,U1,38004,U1,,Unlisted,BROU AR BA,1983,,,,0,Active,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,URUGUAY,URUGUAY,URUGUAY,URUGUAY,URUGUAY,URUGUAY,URUGUAY,URUGUAY,URUGUAY,URUGUAY,URUGUAY,URUGUAY,URUGUAY,URUGUAY,URUGUAY,URUGUAY,URUGUAY,URUGUAY,URUGUAY
LAC,EM,0,ARGENTINA,ARG,Banco de Misiones,Banco de Misiones,Commercial Banks,35943,U1,35943,U1,,Unlisted,,1958,1997,"In December 1997, was absorbed by Banco Macro SA (Old).",,0,Dissolved,0,0,,,,,,,,,,,,,,,,,,DOM,DOM,,,,,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco de Prevision Social SA,Banco de Prevision Social SA,Commercial Banks,43245,U1,43245,U1,,Unlisted,,1959,1997,Established in 1959.,,0,Dissolved,0,0,,,,,,,,,,,,,,,,,,DOM,DOM,,,,,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco de Rio Tercero Cooperativo Ltd,Banco de Rio Tercero Cooperativo Ltd,Cooperative Bank,37989,U1,37989,U1,,Unlisted,,1979,1999,"In 1999, Banco de Rio Tercero Cooperativo Ltd was absorbed by Banco Santander Rio S.A..",,0,Dissolved,0,0,0,0,,,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,,,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco de Salta,Banco de Salta,Commercial Banks,37953,U1,37953,U1,,Unlisted,,1887,1999,"Established in 1887. In November 1999, Banco de Salta was absorbed by Banco Macro SA (Old).",,0,Dissolved,0,0,0,0,,,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,,,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco de San Juan S.A.,Banco de San Juan S.A.,Commercial Banks,37941,C2,18535,U2,,Unlisted,JUSA AR B1,1943,,Established in 1943.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco de Santa Cruz,Banco de Santa Cruz,Commercial Banks,37951,U1,37951,U1,,Unlisted,BPSC AR B1,1958,,Established in 1958.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco de Santiago del Estero,Banco de Santiago del Estero,Commercial Banks,37952,U1,37952,U1,,Unlisted,,1996,,,,0,Active,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco de Servicios Financieros SA,Banco de Servicios Financieros SA,Commercial Banks,47402,U1,47402,U1,,Unlisted,,1998,,,,0,Active,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco de Servicios y Transaciones SA,Banco de Servicios y Transaciones SA,Commercial Banks,49807,U1,49807,U1,,Unlisted,,2000,,"On November 28, 2002 Heller Financial Bank SA changed its name to Banco de Servicios y Transacciones SA.",,0,Active,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco de Valores,Banco de Valores,Commercial Banks,32335,U1,32335,U1,,Unlisted,BAVA AR BA,1978,,Established in 1978.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco del Buenos Aires,Banco del Buenos Aires,Commercial Banks,37988,U1,37988,U1,,Unlisted,,1980,1999,"Established in 1980. In November 1999, was absorbed by Banco Itau Argentina SA.",,0,Dissolved,0,0,0,0,,,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,,,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco del Chubut S.A.,Banco del Chubut S.A.,Commercial Banks,37949,U1,37949,U1,,Unlisted,BPCH AR BA,1959,,,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco del Sol,Banco del Sol,Commercial Banks,48154,U1,48154,U1,,Unlisted,,1994,,,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco del Tucuman,Banco del Tucuman,Commercial Banks,31916,U1,31916,U1,,Unlisted,,1888,,"In 1996, Banco de la Provincia de Tucuman was privatized and changed its name to Banco del Tucuman.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco do Brasil SA,Banco do Brasil SA,Commercial Banks,37942,U1,37942,U1,,Unlisted,BRAS AR BA,1960,,,,0,Active,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL
LAC,EM,0,ARGENTINA,ARG,Banco do Estado de Sao Paulo SA,Banco do Estado de Sao Paulo SA,Commercial Banks,37991,U1,37991,U1,,Unlisted,,1979,2001,,,0,Dissolved,1,1,1,1,1,1,,,,,,,,,,,,,,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco Empresario de Tucuman,Banco Empresario de Tucuman,Cooperative Bank,37965,U1,37965,U1,,Unlisted,EMTU AR B1,1967,2005,,,0,Dissolved,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco Europeo para America Latina - BEAL,Banco Europeo para America Latina - BEAL,Commercial Banks,37931,U1,37931,U1,,Unlisted,,1914,2004,"Established on September 23, 1914.",,0,Dissolved,1,1,1,1,1,1,1,1,1,,,,,,,,,,,BELGIUM,BELGIUM,BELGIUM,BELGIUM,BELGIUM,BELGIUM,BELGIUM,BELGIUM,BELGIUM,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco Finansur SA,Banco Finansur SA,Commercial Banks,37990,C2,19663,U2,,Unlisted,BFSU AR BA,1973,,Established in 1973.,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco Florencia,Banco Florencia,Commercial Banks,32072,U1,32072,U1,,Unlisted,,1978,1999,Established in 1978.,,0,Dissolved,0,0,0,0,,,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,,,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco General de Negocios SA,Banco General de Negocios SA,Commercial Banks,32164,C2,49775,U2,,Unlisted,,1959,2002,"Established in 1959 as Compania General de Inversiones SA. In 1978, its name changed to Banco General de Negocios. On April 12, 2002, its banking licence was suspended.",,0,Dissolved,1,1,1,1,1,1,1,,,,,,,,,,,,,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco Hipotecario SA,Banco Hipotecario SA,Savings Bank,37940,C2,18532,U2,ARBHIP010161,BHIP,BHIP AR BA,1998,,"In December 1998, Banco Hipotecario Nacional SA changed its name to Banco Hipotecario SA.",,0,Active,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco Israelita de Cordoba,Banco Israelita de Cordoba,Commercial Banks,32336,U1,32336,U1,,Unlisted,,1942,1999,"Established in 1942. In March 1999, ceased operations.",,0,Dissolved,0,0,0,0,,,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,,,,,,,,,,,,,,,
LAC,EM,0,ARGENTINA,ARG,Banco Itau Argentina SA,Banco Itau Argentina SA,Commercial Banks,37998,U1,37998,U1,,Unlisted,ITAU AR BA,1979,,"Established in 1979. In November 1999, Banco Itau Argentina SA absorbed Banco del Buenos Aires and changed its name to Banco Itau Buen Ayre SA. In 2008, changed its name back to Banco Itau Argentina SA.",,0,Active,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL,BRAZIL
LAC,EM,0,ARGENTINA,ARG,Banco Julio,Banco Julio,Commercial Banks,48155,U1,48155,U1,,Unlisted,,1993,,,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
LAC,EM,0,ARGENTINA,ARG,Banco Macro SA,Banco Macro SA,Commercial Banks,33960,C2,47055,U2,ARBANS010010,BMA,BOSU AR BA,1924,,"Established in 1924 as Banco del Sud. In June 1995, absorbed Banco Shaw SA and in October 1995, its name changed to Banco BanSud SA. In December 2003, absorbed Banco Macro SA (Old) and changed its name to Banco Macro BanSud SA. In August 2006, changed its name to Banco Macro SA. In October 2007, absorbed Nuevo Banco Suquia SA.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
